,unique_id,metric,Original,Online,Offline,OfflineMax,SeasonalNaive
359,ID132,smape,0.019628791,0.021943113,0.017684659,0.01750836,0.037461568
360,ID133,smape,0.026793832,0.021372007,0.01742088,0.026167816,0.024107797
361,ID134,smape,0.022545746,0.025295243,0.0274574,0.028707758,0.030569887
362,ID135,smape,0.010467422,0.010959558,0.005790168,0.009217067,0.011480532
363,ID136,smape,0.024520062,0.014499123,0.014300351,0.022260144,0.017844496
364,ID137,smape,0.025475988,0.022297626,0.016887126,0.021677913,0.029395143
365,ID138,smape,0.021535987,0.009885968,0.018662484,0.02548173,0.02203696
366,ID139,smape,0.01868566,0.017157162,0.014931166,0.014242643,0.035133485
367,ID14,smape,0.012534662,0.017410222,0.015974537,0.011088323,0.02427122
368,ID140,smape,0.030806346,0.024604762,0.023191223,0.02558762,0.03122137
369,ID141,smape,0.030293085,0.020114342,0.020786973,0.020835847,0.03028573
370,ID142,smape,0.020288078,0.021206846,0.020868639,0.021075768,0.029923024
371,ID143,smape,0.0592133,0.06025211,0.057100136,0.05278607,0.051195562
372,ID144,smape,0.019483285,0.017795721,0.013322054,0.01699233,0.023334024
373,ID145,smape,0.028909853,0.030624315,0.032400306,0.025038019,0.050231148
374,ID146,smape,0.021382248,0.01968279,0.019853706,0.020141099,0.03294789
375,ID147,smape,0.0132564185,0.011280119,0.009703644,0.012195329,0.018170485
376,ID148,smape,0.011858582,0.016122146,0.00907845,0.009814446,0.031952616
377,ID149,smape,0.0259874,0.02008127,0.016561,0.01844342,0.06161071
378,ID15,smape,0.05041559,0.07039962,0.042496145,0.040966887,0.035117168
379,ID150,smape,0.012774874,0.012126754,0.015164942,0.014641233,0.019444859
380,ID151,smape,0.019642869,0.02025594,0.017289532,0.019060677,0.033349413
381,ID152,smape,0.014638572,0.01571196,0.01458998,0.014701909,0.031768616
382,ID153,smape,0.026301011,0.032982096,0.027823942,0.032739047,0.026928196
383,ID154,smape,0.021628799,0.023723984,0.021685222,0.020287829,0.03417453
384,ID155,smape,0.020013208,0.021938791,0.02148884,0.023547025,0.03319039
385,ID156,smape,0.024189338,0.02082686,0.017454376,0.021274636,0.025241988
386,ID157,smape,0.026401237,0.025553495,0.029082173,0.028147912,0.032939844
387,ID158,smape,0.031778336,0.032805275,0.03259298,0.03235585,0.027911233
388,ID159,smape,0.01612082,0.01792924,0.023212736,0.019737741,0.04348515
389,ID16,smape,0.018870594,0.009786185,0.018304523,0.0203526,0.028845878
390,ID160,smape,0.0259573,0.029128322,0.027581543,0.028475381,0.04022478
391,ID161,smape,0.022607317,0.017034305,0.012785015,0.016197657,0.031598587
392,ID162,smape,0.02916353,0.030982956,0.025340846,0.03268034,0.0344186
393,ID163,smape,0.023484265,0.024686148,0.019003637,0.02084908,0.023148423
394,ID164,smape,0.008537926,0.012529929,0.016713912,0.0096587315,0.011799727
395,ID165,smape,0.017792588,0.017483769,0.015493055,0.016516263,0.026919669
396,ID166,smape,0.026634475,0.026042944,0.027408192,0.028358705,0.034447838
397,ID167,smape,0.03663384,0.025864618,0.02363119,0.0265726,0.019988993
398,ID168,smape,0.026873482,0.027071076,0.025230715,0.026077189,0.042440906
399,ID169,smape,0.03911441,0.03128083,0.040740732,0.027797118,0.051926587
400,ID17,smape,0.039210595,0.039779734,0.039673362,0.039913084,0.06275744
401,ID170,smape,0.029767737,0.028237022,0.023466235,0.025907772,0.03991297
402,ID171,smape,0.011878289,0.013312389,0.009664131,0.009732895,0.019369375
403,ID172,smape,0.009664361,0.010299644,0.00723394,0.008140235,0.02406449
404,ID173,smape,0.02174822,0.02235257,0.023753846,0.025453163,0.029085526
405,ID174,smape,0.01221949,0.014186793,0.017104289,0.012800681,0.04300106
406,ID175,smape,0.038942922,0.03696946,0.028153688,0.03131641,0.02704618
407,ID176,smape,0.018603854,0.025140902,0.020908633,0.026035897,0.026959835
408,ID177,smape,0.018848283,0.013213941,0.011921168,0.013452915,0.030494532
409,ID178,smape,0.04167686,0.044086754,0.052563105,0.045655772,0.114472486
410,ID179,smape,0.020044886,0.02133286,0.02235703,0.021599995,0.03930839
411,ID18,smape,0.020205848,0.022173956,0.019635512,0.021174207,0.025625115
412,ID180,smape,0.021788212,0.031000411,0.02364632,0.023755543,0.023940114
413,ID181,smape,0.012214679,0.0132092275,0.014027988,0.013133199,0.020063842
414,ID182,smape,1.0,1.0,1.0,1.0,0.0
415,ID183,smape,0.012479835,0.019464822,0.017169794,0.013680406,0.029995622
416,ID184,smape,0.029029781,0.03079699,0.023612646,0.029253602,0.030665109
417,ID185,smape,0.014816965,0.016813066,0.014772404,0.013559233,0.04462524
418,ID186,smape,0.014128368,0.0134472465,0.013880118,0.01433035,0.037936106
419,ID187,smape,0.011220321,0.011367564,0.009134251,0.011115753,0.014015395
420,ID188,smape,0.04156434,0.049972177,0.03799612,0.032883093,0.022911333
421,ID189,smape,0.012830255,0.017830418,0.01473754,0.01611263,0.029214786
422,ID19,smape,0.0508839,0.05668268,0.048029426,0.049314704,0.026009476
423,ID190,smape,0.011353195,0.012791467,0.011587471,0.011719366,0.012911767
424,ID191,smape,0.014836982,0.012079566,0.012703385,0.014381218,0.020343395
425,ID192,smape,0.015295516,0.009732281,0.010168194,0.012445723,0.031253908
426,ID193,smape,0.020602925,0.017762864,0.019388366,0.021808065,0.021236524
427,ID194,smape,0.016538708,0.016810657,0.014686928,0.01814415,0.034801517
428,ID195,smape,0.017050149,0.013878326,0.012313104,0.017998869,0.024945667
429,ID196,smape,0.019888328,0.013803978,0.014124225,0.018641109,0.02054061
430,ID197,smape,0.017140768,0.020363629,0.018505385,0.019973574,0.04617837
431,ID198,smape,0.021368517,0.029430715,0.016570212,0.016372822,0.029140146
432,ID199,smape,0.019364541,0.016291292,0.016476884,0.018434899,0.03137825
433,ID2,smape,0.0016418542,0.006311593,0.008437829,0.0026024121,0.014771792
434,ID20,smape,0.042467773,0.035864737,0.03298864,0.04208997,0.059900388
435,ID200,smape,0.013457437,0.019146279,0.017834378,0.012887211,0.033368107
436,ID201,smape,0.026791362,0.029346136,0.025839912,0.024151146,0.035078686
437,ID202,smape,0.02065232,0.016088894,0.019303175,0.023084521,0.023421548
438,ID203,smape,0.012199637,0.012413488,0.0082627,0.012802381,0.013878892
439,ID204,smape,0.017073698,0.01491537,0.013354377,0.016711185,0.022131456
440,ID205,smape,0.016819244,0.015233354,0.014915933,0.01835264,0.049920496
441,ID206,smape,0.01955197,0.011317261,0.0143535165,0.017808095,0.019801628
442,ID207,smape,0.023338335,0.03310824,0.026598359,0.02264896,0.047911596
443,ID208,smape,0.012964596,0.013423517,0.018034877,0.015742566,0.039804853
444,ID209,smape,0.015640248,0.015918633,0.018454624,0.013956443,0.042924434
445,ID21,smape,0.032963123,0.0330387,0.034447186,0.032079767,0.055730302
446,ID210,smape,0.05065952,0.052351404,0.049825054,0.049223706,0.07606194
447,ID211,smape,0.020633504,0.013810654,0.014705323,0.013707985,0.028624987
448,ID212,smape,0.01252927,0.013156739,0.013984582,0.012584073,0.015992193
449,ID213,smape,0.016192803,0.012047206,0.011393823,0.01664794,0.02506412
450,ID214,smape,0.014760884,0.019089924,0.019504191,0.017940199,0.030185305
451,ID215,smape,0.01186614,0.009520569,0.008625484,0.009066368,0.011941039
452,ID216,smape,0.01944985,0.021861643,0.0127917165,0.01926199,0.016312066
453,ID217,smape,0.040373508,0.03364587,0.034342676,0.03749142,0.03567187
454,ID218,smape,0.011133927,0.009901877,0.011048548,0.011351592,0.029234638
455,ID219,smape,0.022423958,0.023822146,0.014002974,0.020040143,0.030737361
456,ID22,smape,0.03185397,0.03181082,0.034611147,0.036958706,0.026199343
457,ID220,smape,0.023889199,0.021027977,0.018666288,0.019360432,0.02792354
458,ID221,smape,0.030311564,0.030691378,0.025190309,0.032102715,0.050208095
459,ID222,smape,0.018355997,0.016832149,0.00972727,0.013337433,0.024547292
460,ID223,smape,0.016531559,0.015135636,0.014245551,0.01437828,0.03850628
461,ID224,smape,0.018689819,0.016450854,0.019013284,0.01959926,0.037654284
462,ID225,smape,0.020860294,0.018250495,0.016153762,0.017695745,0.03805406
463,ID226,smape,0.017318113,0.017000506,0.014913176,0.01636681,0.01650327
464,ID227,smape,0.01565531,0.017089965,0.018903665,0.013807345,0.030208847
465,ID228,smape,0.013479065,0.013622605,0.012241468,0.012559143,0.021352872
466,ID229,smape,0.035812765,0.026894478,0.029470587,0.031267438,0.034110606
467,ID23,smape,0.09730073,0.093586296,0.08354429,0.087399416,0.032335814
468,ID230,smape,0.017031634,0.014721852,0.01887952,0.01901244,0.029591369
469,ID231,smape,0.016522827,0.015081242,0.01406033,0.013708371,0.020555332
470,ID232,smape,0.023215098,0.02374732,0.019107157,0.015445198,0.020186108
471,ID233,smape,0.018817967,0.019841611,0.013080336,0.017814385,0.021230295
472,ID234,smape,0.019395603,0.020677274,0.015363072,0.016685814,0.02299718
473,ID235,smape,0.009655829,0.008552086,0.008536493,0.00925487,0.022318324
474,ID236,smape,0.019323185,0.014943558,0.013212982,0.019324109,0.01798459
475,ID237,smape,0.021434972,0.020835554,0.01858796,0.02081337,0.022792265
476,ID238,smape,0.027484348,0.031838607,0.030959947,0.028725332,0.036567885
477,ID239,smape,0.012082153,0.013237338,0.014606568,0.009929149,0.025996894
478,ID24,smape,0.022647634,0.025031634,0.020974005,0.023079833,0.018955158
479,ID240,smape,0.012147917,0.011795255,0.009977857,0.012456951,0.025407104
480,ID241,smape,0.018652905,0.013477813,0.010961302,0.014466076,0.024702245
481,ID242,smape,0.014043696,0.01501435,0.010404077,0.013376892,0.014517306
482,ID243,smape,0.0414871,0.03433188,0.026780212,0.030350944,0.02842999
483,ID244,smape,0.010072795,0.010088155,0.008331551,0.011841704,0.018468255
484,ID245,smape,0.055919643,0.08183466,0.055455077,0.041483656,0.36804768
485,ID246,smape,0.04775107,0.031699512,0.040534396,0.05550768,0.08298139
486,ID247,smape,0.012194457,0.010550517,0.011959858,0.016147306,0.026940042
487,ID248,smape,0.02169382,0.022621544,0.022434175,0.024281396,0.048585217
488,ID249,smape,0.020913148,0.018665422,0.0135624185,0.018608393,0.031016117
489,ID25,smape,0.079208106,0.08235162,0.08010347,0.07822517,0.03290658
490,ID250,smape,0.029833466,0.017837284,0.024050614,0.021894896,0.032798287
491,ID251,smape,0.019948812,0.012183617,0.012510481,0.014746349,0.028543571
492,ID252,smape,0.018339824,0.022786902,0.021367997,0.02024022,0.03332854
493,ID253,smape,0.020436088,0.013203148,0.017948916,0.017132897,0.029554
494,ID254,smape,0.009951038,0.01201944,0.010129668,0.01021181,0.03170894
495,ID255,smape,0.035319917,0.035350148,0.03062149,0.032211468,0.04769322
496,ID256,smape,0.016572999,0.020446585,0.018795874,0.016741036,0.019359834
497,ID257,smape,0.018808134,0.021589922,0.01800664,0.016717197,0.025338233
498,ID258,smape,0.021113949,0.029758468,0.02604208,0.021922015,0.028684074
499,ID259,smape,0.024213424,0.021092774,0.020335931,0.022308819,0.029157879
500,ID26,smape,0.01952912,0.01841058,0.018744482,0.020268448,0.029544642
501,ID260,smape,0.023608811,0.030340632,0.025833145,0.02532196,0.06930798
502,ID261,smape,0.015175202,0.02079994,0.015433996,0.014639101,0.030991612
503,ID262,smape,0.03345044,0.028477915,0.026556574,0.02761411,0.022141801
504,ID263,smape,0.020268995,0.020599307,0.014554225,0.01787767,0.024044694
505,ID264,smape,0.023420043,0.022469128,0.023929477,0.027899394,0.039605077
506,ID265,smape,0.018731352,0.01448217,0.0127175115,0.016819166,0.03159434
507,ID266,smape,0.02686525,0.022771217,0.022569492,0.024274498,0.035341308
508,ID267,smape,0.009015099,0.010504114,0.006496104,0.008398316,0.011458016
509,ID268,smape,0.018938875,0.019270377,0.019686734,0.02017563,0.022458525
510,ID269,smape,0.01551763,0.01870961,0.014148176,0.014574056,0.028791405
511,ID27,smape,0.022036366,0.016493924,0.020803893,0.025990494,0.050764903
512,ID270,smape,0.011241359,0.016480802,0.010548013,0.014790662,0.0505166
513,ID271,smape,0.013440978,0.013053366,0.01692457,0.019952789,0.024310986
514,ID272,smape,0.01982846,0.022820272,0.024862079,0.023210818,0.040045336
515,ID273,smape,0.012720163,0.011098531,0.010059216,0.009669581,0.017929958
516,ID274,smape,0.011777912,0.010339499,0.016779099,0.01332146,0.0175889
517,ID275,smape,0.02884951,0.02772897,0.029726222,0.024519878,0.036254715
518,ID276,smape,0.01402121,0.0136930635,0.015212816,0.015295487,0.030310119
519,ID277,smape,0.011442472,0.011492062,0.010790194,0.009485197,0.013311853
520,ID278,smape,0.016835077,0.016969303,0.018229092,0.023000984,0.026435202
521,ID279,smape,0.010720036,0.010233241,0.011574506,0.010950997,0.032435637
522,ID28,smape,0.011543315,0.01816802,0.012385753,0.01393979,0.029872542
523,ID280,smape,0.014543909,0.015473665,0.016160263,0.016603243,0.031495433
524,ID281,smape,0.027403949,0.0248551,0.024678655,0.019452972,0.019964205
525,ID282,smape,0.02946359,0.028010277,0.036981363,0.025899207,0.064523295
526,ID283,smape,0.020168,0.018924182,0.021667393,0.02367135,0.04244506
527,ID284,smape,0.025287509,0.020207902,0.011764581,0.013306532,0.035707023
528,ID285,smape,0.027084636,0.028938567,0.027955944,0.028249128,0.025672697
529,ID286,smape,0.113584004,0.11558352,0.11269351,0.120869435,0.10203918
530,ID287,smape,0.060387198,0.061253328,0.060293987,0.06456485,0.112259425
531,ID288,smape,0.04911344,0.055508364,0.04948622,0.046919197,0.0758943
532,ID289,smape,0.06381249,0.06313206,0.06603192,0.064605124,0.08083148
533,ID29,smape,0.13920102,0.13287221,0.13748,0.14257151,0.13398251
534,ID290,smape,0.028142339,0.026049875,0.027790867,0.027630722,0.05475737
535,ID291,smape,0.038274024,0.037340187,0.036058757,0.04193501,0.044257436
536,ID292,smape,0.015613187,0.017180586,0.019876763,0.016671987,0.040255096
537,ID293,smape,0.019873379,0.01955463,0.020435521,0.021966225,0.040624227
538,ID294,smape,0.05486955,0.06055901,0.058096882,0.058451314,0.07361662
539,ID295,smape,0.055856075,0.045898218,0.05503272,0.066366576,0.04675707
540,ID296,smape,0.035065737,0.029945232,0.0318148,0.03397138,0.06911222
541,ID297,smape,0.031294834,0.03571267,0.03503725,0.03496036,0.091795266
542,ID298,smape,0.5922701,0.56716055,0.60291225,0.61271214,0.5833333
543,ID299,smape,0.06763903,0.0646987,0.06695592,0.069098614,0.3204452
544,ID3,smape,0.009280394,0.009057098,0.009934572,0.012210357,0.020434013
545,ID30,smape,0.048489433,0.061891954,0.047480043,0.053870756,0.057219002
546,ID300,smape,0.03798757,0.036604874,0.037506502,0.04161938,0.04279333
547,ID301,smape,0.05529428,0.05921525,0.055242613,0.050043937,0.1048122
548,ID302,smape,0.02990085,0.032792337,0.022537813,0.024780301,0.030973956
549,ID303,smape,0.066501774,0.0685439,0.08107515,0.06950985,0.1347592
550,ID304,smape,0.013494305,0.014297535,0.01489932,0.009817157,0.023437472
551,ID305,smape,0.06834871,0.06889385,0.069208406,0.0722534,0.07366816
552,ID306,smape,0.02430436,0.026108695,0.019495932,0.023701722,0.02524086
553,ID307,smape,0.39719236,0.3908125,0.40232667,0.39198837,0.3881012
554,ID308,smape,0.017418282,0.019719692,0.014961784,0.019668462,0.029507121
555,ID309,smape,0.03998811,0.03996663,0.03492074,0.038171966,0.056848373
556,ID31,smape,0.01654659,0.02541438,0.019776851,0.01465087,0.025607571
557,ID310,smape,0.13046624,0.14411259,0.13320701,0.1408778,0.28430107
558,ID311,smape,0.017240224,0.017053833,0.013824792,0.016805382,0.040167317
559,ID312,smape,0.056361962,0.054203317,0.05531685,0.052127216,0.051725466
560,ID313,smape,0.036382135,0.035705056,0.0333188,0.03291395,0.040948328
561,ID314,smape,0.019471224,0.018441541,0.020665405,0.020331442,0.08016433
562,ID315,smape,0.020311845,0.015588938,0.019522244,0.018578311,0.032474194
563,ID316,smape,0.120227166,0.11995527,0.12748933,0.12636988,0.16002893
564,ID317,smape,0.084651016,0.085048884,0.08485981,0.087527655,0.12253443
565,ID318,smape,0.039146412,0.06777222,0.033087347,0.030994227,0.015249707
566,ID319,smape,0.016227998,0.020568734,0.021033162,0.014373955,0.031703897
567,ID32,smape,0.1457508,0.2012435,0.061235372,0.15496348,0.5494799
568,ID320,smape,0.017134726,0.018313255,0.01770244,0.017170018,0.020607656
569,ID33,smape,0.04037517,0.05190739,0.03058044,0.024168557,0.07387583
570,ID34,smape,0.010690004,0.011267585,0.010750946,0.0120016495,0.045849968
571,ID35,smape,0.05230521,0.062855564,0.049234867,0.04267958,0.011305735
572,ID36,smape,0.092718445,0.100017704,0.08971292,0.093995996,0.08333639
573,ID37,smape,0.031126762,0.031411346,0.02656901,0.027832469,0.029417315
574,ID38,smape,0.03755719,0.038275022,0.03595298,0.03683727,0.04717818
575,ID39,smape,0.08069709,0.088121064,0.0712873,0.072931744,0.04713504
576,ID4,smape,0.026104232,0.027950691,0.024090223,0.029082151,0.05744886
577,ID40,smape,0.013398145,0.0145965805,0.013024296,0.0119303195,0.011663432
578,ID41,smape,0.035994165,0.041025866,0.030643621,0.033793975,0.022095835
579,ID42,smape,0.021844901,0.031209568,0.02260877,0.023417456,0.040787388
580,ID43,smape,0.009238902,0.010220741,0.0121728545,0.008327425,0.029377073
581,ID44,smape,0.02725474,0.030341044,0.01748259,0.027530735,0.032839414
582,ID45,smape,0.012105626,0.02318833,0.011051953,0.009241561,0.02215299
583,ID46,smape,0.10618216,0.12891735,0.08992586,0.11702152,0.073294654
584,ID47,smape,0.0075764745,0.01157477,0.010761887,0.008665199,0.032400012
585,ID48,smape,0.045001432,0.04361616,0.05321817,0.048761744,0.05861533
586,ID49,smape,0.046086643,0.064667456,0.03949516,0.047701884,0.04699051
587,ID5,smape,0.020012027,0.021005424,0.018162817,0.018511927,0.03224761
588,ID50,smape,0.012466854,0.022492073,0.012197646,0.012560766,0.041598972
589,ID51,smape,0.019831313,0.028848961,0.02309564,0.02463229,0.06001095
590,ID52,smape,0.034059368,0.03241847,0.03366222,0.02926527,0.039127868
591,ID53,smape,0.027160348,0.027190307,0.025758112,0.0305467,0.037627406
592,ID54,smape,0.009279718,0.011710429,0.009643238,0.009510031,0.022065545
593,ID55,smape,0.03163513,0.018162804,0.041074943,0.034709707,0.04207773
594,ID56,smape,0.027964525,0.021736903,0.030226499,0.024681503,0.03789934
595,ID57,smape,0.060695942,0.0686424,0.071328975,0.045526292,0.2561109
596,ID58,smape,0.051894214,0.06675338,0.04849937,0.05053796,0.065187044
597,ID59,smape,0.02103725,0.014725845,0.019184498,0.021338223,0.030087715
598,ID6,smape,0.46010134,0.3686767,0.4282033,0.4152919,0.22510661
599,ID60,smape,0.008240798,0.012386333,0.009422245,0.009288276,0.044294253
600,ID61,smape,0.014533707,0.01498153,0.0145081915,0.015586815,0.022020785
601,ID62,smape,0.009506884,0.010251561,0.011135958,0.008626002,0.028441891
602,ID63,smape,0.043042526,0.041365013,0.03924477,0.038147938,0.023725813
603,ID64,smape,0.0859751,0.08841575,0.09760197,0.09083009,0.08562848
604,ID65,smape,0.010780505,0.012440324,0.009652761,0.01165826,0.03080901
605,ID66,smape,0.024921425,0.024467215,0.022781448,0.023863845,0.03097491
606,ID67,smape,0.019707715,0.018740164,0.01775611,0.018996453,0.026818143
607,ID68,smape,0.07447332,0.07529443,0.07321313,0.07395236,0.048219875
608,ID69,smape,0.012165476,0.013357463,0.012177591,0.014410217,0.017364526
609,ID7,smape,0.021531455,0.035192203,0.027493486,0.020303303,0.034680948
610,ID70,smape,0.09044328,0.07352068,0.09781915,0.09117258,0.09629869
611,ID71,smape,0.03731557,0.042430863,0.02735774,0.028243179,0.037207928
612,ID72,smape,0.024002373,0.03063915,0.019991076,0.020644879,0.02250191
613,ID73,smape,0.01434426,0.016299754,0.015157315,0.015696185,0.016188765
614,ID74,smape,0.015595912,0.013941519,0.012241556,0.014398031,0.014230336
615,ID75,smape,0.06935691,0.062562324,0.07037621,0.07423395,0.15082544
616,ID76,smape,0.02918438,0.030139185,0.024303755,0.028888969,0.01557102
617,ID77,smape,0.022779882,0.030992383,0.037143093,0.031995088,0.041654527
618,ID78,smape,0.028700953,0.025711812,0.028755566,0.029454334,0.058469504
619,ID79,smape,0.06499972,0.06530624,0.06399485,0.059094787,0.06476352
620,ID8,smape,0.0794746,0.07618884,0.06461348,0.07982198,0.05470537
621,ID80,smape,0.027635887,0.028350329,0.024433225,0.028718174,0.030641057
622,ID81,smape,0.31745097,0.30665752,0.325758,0.30493978,0.043709546
623,ID82,smape,0.03315326,0.031862143,0.05175725,0.036890842,0.10652528
624,ID83,smape,0.09413311,0.085033976,0.09962837,0.09023479,0.21188359
625,ID84,smape,0.35845327,0.3505453,0.3190707,0.3428367,0.18274194
626,ID85,smape,0.06348611,0.06497189,0.070373505,0.0784568,0.06617104
627,ID86,smape,0.01925358,0.018101774,0.017948546,0.019043038,0.026911547
628,ID87,smape,0.19042434,0.18897788,0.19057566,0.17816295,0.012721229
629,ID88,smape,0.0131626325,0.0136384675,0.011227075,0.012823618,0.028354848
630,ID89,smape,0.044938784,0.032628622,0.034027614,0.030431608,0.051557045
631,ID9,smape,0.07271105,0.069255404,0.07914652,0.075531706,0.05850454
632,ID90,smape,0.03824667,0.038842347,0.041877743,0.044028107,0.10428688
633,ID91,smape,0.034589067,0.04134609,0.03901455,0.03953294,0.11349153
634,ID92,smape,0.023631567,0.019742932,0.020202253,0.023491986,0.02633814
635,ID93,smape,0.017303677,0.017791832,0.015780583,0.017190723,0.03512776
636,ID94,smape,0.08947792,0.0880943,0.07237349,0.0700185,0.06450111
637,ID95,smape,0.047823776,0.049952865,0.05290838,0.0503197,0.045596797
638,ID96,smape,0.25413397,0.25907934,0.2405846,0.22942047,0.09834647
639,ID97,smape,0.023247356,0.02969677,0.025032865,0.026117273,0.031729627
640,ID98,smape,0.049701482,0.057477575,0.04493091,0.04525301,0.028436823
641,ID99,smape,0.055618983,0.044393137,0.050997254,0.046023265,0.085869044
