,unique_id,metric,Original,OnlineFixed,Online,OnlineRandGen,OfflineMax,Offline1,OfflineRNG,SeasonalNaive
629,ID88,smape,0.015091599,0.011738598,0.018250791,0.019655451,0.012364742,0.015415873,0.03879883,0.028354848
630,ID89,smape,0.043037415,0.038942017,0.035632383,0.05967128,0.046060223,0.022077007,0.0897589,0.051557045
631,ID9,smape,0.071352534,0.07315623,0.06906132,0.06844976,0.08254538,0.060998563,0.09350341,0.05850454
632,ID90,smape,0.046034206,0.039273027,0.041039832,0.06421578,0.03762948,0.04107464,0.13422856,0.10428688
633,ID91,smape,0.040063467,0.035642322,0.017018465,0.03366736,0.032958653,0.040528122,0.07709552,0.11349153
634,ID92,smape,0.025460778,0.023456521,0.017638663,0.034837846,0.030791016,0.017522125,0.062228814,0.02633814
635,ID93,smape,0.021507144,0.017738504,0.018942075,0.025739215,0.017650304,0.017248536,0.036887515,0.03512776
636,ID94,smape,0.097798206,0.09070969,0.09379688,0.076037906,0.08593006,0.110293634,0.04862288,0.06450111
637,ID95,smape,0.054410595,0.05491063,0.06818752,0.090046726,0.05639888,0.035739403,0.16205026,0.045596797
638,ID96,smape,0.28302047,0.27981055,0.26949093,0.28313723,0.26022127,0.26433232,0.20234971,0.09834647
639,ID97,smape,0.024940098,0.030555753,0.032839496,0.018358145,0.026398951,0.053681392,0.09154084,0.031729627
640,ID98,smape,0.059244037,0.064073205,0.07428139,0.05420046,0.05267823,0.08448348,0.08029375,0.028436823
641,ID99,smape,0.04974398,0.047679722,0.05499607,0.04540309,0.05260257,0.0437038,0.05409473,0.085869044
